"bD_mean_ind","nD_mean_ind","fD_mean_ind","Ni_mean_ind","red_mean_ind","bD_sd_ind","nD_sd_ind","fD_sd_ind","Ni_sd_ind","red_sd_ind","bD_mean_spline","nD_mean_spline","fD_mean_spline","Ni_mean_spline","red_mean_spline","bD_sd_spline","nD_sd_spline","fD_sd_spline","Ni_sd_spline","red_sd_spline","bD_mean_dgp","nD_mean_dgp","fD_mean_dgp","Ni_mean_dgp","red_mean_dgp","bD_sd_dgp","nD_sd_dgp","fD_sd_dgp","Ni_sd_dgp","red_sd_dgp"
0.256269971851196,0.447521267500677,0.168378788981046,0.12782997166708,0.354787110961575,0.0908517891691218,0.0763981988468537,0.0958867799587177,0.0801399920594455,0.0617662646045603,0.0836180237018035,0.467529704867063,0.430654184151417,0.0181980872797168,0.205233689481898,0.145636930236484,0.0522216855792498,0.125821434078353,0.0298354588450845,0.16937730548668,0.490216114438838,0.412592070542716,0.0555616165203597,0.041630198498086,0.266056506547351,0.0493816069763248,0.0439730881546423,0.0349164292765322,0.0269348653414387,0.0533218832081911
0.268229508487732,0.397952129585776,0.190810012420488,0.143008349506004,0.254093285720468,0.10454445202412,0.08801019578015,0.108059484406622,0.090564366540536,0.055080815723459,0.0836180237018035,0.467529704867063,0.430654184151417,0.0181980872797168,0.205233689481898,0.145636930236484,0.0522216855792498,0.125821434078353,0.0298354588450845,0.16937730548668,0.490216260661024,0.412592062139967,0.0555615530014336,0.041630124197575,0.266056403307318,0.0493817018813588,0.0439730032894764,0.0349164269313219,0.0269347867977541,0.0533218046190152
0.340746720845301,0.31706179348072,0.196417563298875,0.145773922375104,0.31418438538489,0.10555428718636,0.0879314191169734,0.111579927531533,0.0928565122874826,0.0609970288751312,0.0836180237018035,0.467529704867063,0.430654184151417,0.0181980872797168,0.205233689481898,0.145636930236484,0.0522216855792498,0.125821434078353,0.0298354588450845,0.16937730548668,0.490216374641712,0.412591830264071,0.0555616028410539,0.0416301922531625,0.26605631448432,0.0493817796117849,0.0439729844115537,0.0349164650695538,0.0269349314427462,0.0533218020262888
0.220863195241248,0.373586970143376,0.223881843587487,0.181667991027889,0.274707006544181,0.116158879938102,0.0991700480374005,0.124897097994083,0.107208393190929,0.0609767068103587,0.124077813767076,0.384063797259272,0.406272696264239,0.0855856927094127,0.216632863090225,0.215070849425003,0.149896310747379,0.202997388390565,0.137015717070531,0.166095332594918,0.485155076568854,0.37773982989619,0.08153632849708,0.0555687650378759,0.280055635514705,0.0588264746518553,0.0482218607751781,0.0474545122013474,0.0345349145726834,0.0554649448787415
0.315978295286576,0.378474444374634,0.174983938344338,0.130563321994453,0.359423510211496,0.0927943388646964,0.0774392298487959,0.0980359012110885,0.0815764085796088,0.0624828627927432,0.124077813767076,0.384063797259272,0.406272696264239,0.0855856927094127,0.216632863090225,0.215070849425003,0.149896310747379,0.202997388390565,0.137015717070531,0.166095332594918,0.48515508798629,0.377739803053879,0.0815364204172783,0.0555686885425527,0.280055806974008,0.0588264115560694,0.0482219207829672,0.0474545228005837,0.0345348078109999,0.055464846232657
0.281556904573841,0.359660595811757,0.20808090152099,0.150701598093412,0.282992287799788,0.109755405027062,0.091300005118401,0.114799867755847,0.0949976684764949,0.0586520338972251,0.124077813767076,0.384063797259272,0.406272696264239,0.0855856927094127,0.216632863090225,0.215070849425003,0.149896310747379,0.202997388390565,0.137015717070531,0.166095332594918,0.485155046588327,0.377739844170434,0.0815363915119728,0.0555687177292661,0.28005565637133,0.0588262561492863,0.0482218988687768,0.0474545335008088,0.034534945536739,0.0554648243506449
0.363759702376812,0.376009172163311,0.147099773171599,0.113131352288278,0.276745772470659,0.0872615242376674,0.0748619377302973,0.0871793787297976,0.0735808825239408,0.0550643811485534,0.124077813767076,0.384063797259272,0.406272696264239,0.0855856927094127,0.216632863090225,0.215070849425003,0.149896310747379,0.202997388390565,0.137015717070531,0.166095332594918,0.485155279070515,0.37773957883192,0.0815364426681044,0.0555686994294613,0.280055805165816,0.058826486245498,0.0482216419852095,0.047454627542831,0.0345349011927408,0.0554648374763891
0.207598540049322,0.391184934941291,0.2193250881634,0.181891436845986,0.223238947665672,0.115853332719628,0.101546690827351,0.123373722489297,0.108435358789035,0.0542163278558447,0.169257582692034,0.268996965089567,0.357928946461295,0.203816505757104,0.234130188877697,0.1996882972371,0.135246327257832,0.196400454518502,0.131650704882857,0.174294891769495,0.47180927823024,0.382833468889708,0.0914760301683895,0.053881222711662,0.265675194374802,0.0583128871311058,0.0501974502325489,0.0468065552363629,0.0367815318734023,0.0540169768239777
0.29724235625258,0.354896757756672,0.201261073607237,0.146599812383511,0.342785295539653,0.106087391797504,0.0879643655236526,0.112823378471435,0.0936163419199927,0.0640834370157833,0.169257582692034,0.268996965089567,0.357928946461295,0.203816505757104,0.234130188877697,0.1996882972371,0.135246327257832,0.196400454518502,0.131650704882857,0.174294891769495,0.471809568953224,0.382833273425653,0.0914759648525335,0.0538811927685894,0.265675333622591,0.0583131402777322,0.0501976599270874,0.04680653189478,0.0367814811155716,0.0540169662639775
0.334376981885437,0.366883427429651,0.167978039442106,0.130761551242806,0.287562164980652,0.0940914980766385,0.0793102664617323,0.0961000591340914,0.0806701106645861,0.0567927342244,0.169257582692034,0.268996965089567,0.357928946461295,0.203816505757104,0.234130188877697,0.1996882972371,0.135246327257832,0.196400454518502,0.131650704882857,0.174294891769495,0.471809453196504,0.382833399708205,0.0914759364621541,0.0538812106331365,0.265675336734617,0.0583131400305379,0.0501978418688463,0.0468065916679103,0.0367815819934374,0.0540169782001915
0.63309737673746,0.127315831356683,0.140185043498075,0.0994017484077826,0.501356042194416,0.0709361164211417,0.0571457695884124,0.0763563146462099,0.0611759724626272,0.0649789068968254,0.69949804296336,0.0517458546087457,0.103521252095362,0.145234850332533,0.263727667212364,0.0663938255992219,0.0161440479469085,0.044535656785045,0.0159807966966451,0.190996473155882,0.724865472918324,0.139599418784194,0.106457368036892,0.0290777402605898,0.551263661305393,0.0394248360545846,0.0204223067737349,0.0401510191628926,0.0167904215044167,0.0570887197388842
0.745771336571054,0.0214228535578779,0.208521094179763,0.0242847156913049,0.723714488012995,0.0412568460846797,0.0145895351330855,0.0463938546063293,0.017215759302922,0.0637855499884473,0.69949804296336,0.0517458546087457,0.103521252095362,0.145234850332533,0.263727667212364,0.0663938255992219,0.0161440479469085,0.044535656785045,0.0159807966966451,0.190996473155882,0.724865844562114,0.139599246524293,0.10645720588154,0.0290777030320537,0.551263676120355,0.0394243453759793,0.0204222674974262,0.0401508727716326,0.0167903454447293,0.0570886259367983
0.51913733541671,0.217700064846245,0.148795323859216,0.114367275877829,0.460544449985763,0.0788155796506909,0.0667719606627798,0.0844611950326429,0.0712109440021325,0.0648565229314251,0.69949804296336,0.0517458546087457,0.103521252095362,0.145234850332533,0.263727667212364,0.0663938255992219,0.0161440479469085,0.044535656785045,0.0159807966966451,0.190996473155882,0.724865484392789,0.13959940269736,0.106457356621208,0.0290777562886429,0.551263637563369,0.0394246454754195,0.0204224106820883,0.0401509643853553,0.0167903973605953,0.057088631981214
0.645736793225874,0.128731127862277,0.131068357808683,0.0944637211031664,0.660898362884449,0.0659318875984446,0.0545113211338948,0.072186084885691,0.0598120106761703,0.066168478179423,0.69949804296336,0.0517458546087457,0.103521252095362,0.145234850332533,0.263727667212364,0.0663938255992219,0.0161440479469085,0.044535656785045,0.0159807966966451,0.190996473155882,0.724865450310041,0.13959945657532,0.106457348699449,0.0290777444151903,0.551263691459539,0.0394244583738059,0.0204224406409874,0.0401509791527346,0.0167904353065313,0.0570886205579608
0.73404745300379,0.0218711104428242,0.218546303856013,0.0255351326973731,0.697029505266762,0.0407262743557835,0.0148804362904422,0.0466158602986359,0.0177636249258594,0.0629000119227941,0.827492079599536,0.0264407753315456,0.0817899414963707,0.0642772035725481,0.29308477055144,0.0350336567209793,0.00650069201042547,0.0130507593557452,0.0293422511616366,0.207264092311768,0.835162302775076,0.0274785337583872,0.120412412758348,0.0169467507081887,0.63791375387421,0.0466780843003893,0.00816848841038924,0.0489753673971171,0.00885279248201216,0.0616503861764841
0.645936282879434,0.0373656215154043,0.275898839791804,0.0407992558133573,0.592770843762147,0.0450280230841069,0.0229781413864248,0.0513975564871763,0.0269779826144588,0.0620648508978126,0.744092386737046,0.0321847025925817,0.182953362595601,0.0407695480747708,0.333636084763976,0.0164448597388724,0.00882619349219163,0.0230217366285295,0.0256696767911833,0.226937127263375,0.792049420920336,0.0123818188747716,0.17197616350366,0.0235925967012327,0.538923889578578,0.0548651924278337,0.00818466662769805,0.0593146249144889,0.0154546634947251,0.0658329340403266
0.562521658652019,0.040686129817937,0.351165114065311,0.0456270974647333,0.566426792119499,0.0466228950721784,0.0254928267342631,0.0531821561780479,0.0302097991285891,0.0619135581110531,0.50444305409844,0.0494471802847414,0.41983509386331,0.0262746717535078,0.380926741165243,0.0186998570028746,0.0161549631703776,0.029623550083722,0.0192051400456467,0.24377229054916,0.707669807065575,0.0201184606705366,0.233390815744383,0.0388209165195055,0.512687743093262,0.0490277157061228,0.0140564319171031,0.054825919547662,0.0199230060508389,0.0623708418065359
0.543924357583371,0.0567125025639693,0.339216993564086,0.0601461462885731,0.538508195411367,0.0552393335121584,0.0337503409257809,0.0626592816387225,0.0396393746128203,0.0633863574486105,0.50444305409844,0.0494471802847414,0.41983509386331,0.0262746717535078,0.380926741165243,0.0186998570028746,0.0161549631703776,0.029623550083722,0.0192051400456467,0.24377229054916,0.70766971579648,0.0201184673311259,0.233390882681762,0.0388209341906318,0.512687889634897,0.0490276969274745,0.0140564383879493,0.0548258953424999,0.0199230515426164,0.062370744635956
0.57185543713011,0.040903647577377,0.341984475194428,0.0452564400980844,0.58343099894972,0.0455594844364475,0.0249623547707512,0.0518089734947423,0.0289836314414247,0.0616731438748188,0.50444305409844,0.0494471802847414,0.41983509386331,0.0262746717535078,0.380926741165243,0.0186998570028746,0.0161549631703776,0.029623550083722,0.0192051400456467,0.24377229054916,0.70766972515051,0.0201184679889968,0.233390884307833,0.038820922552661,0.512687865424288,0.0490275944991134,0.0140564675621876,0.0548257635756461,0.0199230178626955,0.0623709112796408
0.485912735581408,0.0462332454733918,0.416137934322712,0.0517160846224876,0.578229516701289,0.0485873005305685,0.0277863823496047,0.0559138549122126,0.0334337908744668,0.0634884827651979,0.389838080766087,0.0598238598725551,0.532079735722521,0.0182583236388373,0.429324615560404,0.0219783465520529,0.0207273349543663,0.0355973496336123,0.0176921729986738,0.252746182324119,0.648396764519638,0.0296372493538678,0.280390275110137,0.0415757110163569,0.506468581214056,0.0468054122274076,0.017346033502102,0.0510707369117025,0.0198462633995364,0.0614439656916051
0.493519186518015,0.0709463252106984,0.356076746271977,0.0794577419993093,0.500992777131121,0.0633246878726414,0.0419979352862054,0.0721664268022595,0.049430236008676,0.0652222882779848,0.389838080766087,0.0598238598725551,0.532079735722521,0.0182583236388373,0.429324615560404,0.0219783465520529,0.0207273349543663,0.0355973496336123,0.0176921729986738,0.252746182324119,0.648396745930404,0.0296372398788406,0.280390322003458,0.0415756921872971,0.506468671374328,0.0468057973095224,0.0173460223287153,0.0510708993385591,0.0198462666366768,0.0614435909852824
0.541320976082585,0.0451055165275629,0.364164322064401,0.0494091853254507,0.566594955454854,0.047994639944483,0.027365986258001,0.0545112730027174,0.0321024515213111,0.0625986951289651,0.389838080766087,0.0598238598725551,0.532079735722521,0.0182583236388373,0.429324615560404,0.0219783465520529,0.0207273349543663,0.0355973496336123,0.0176921729986738,0.252746182324119,0.648396786733346,0.0296372499455644,0.280390239375235,0.0415757239458549,0.506468681954291,0.0468056071177438,0.0173460207522635,0.0510707690082316,0.0198463452299177,0.0614439448922571
0.456790797364688,0.0476788042525852,0.443867075588944,0.0516633227937824,0.577827156300177,0.0491674958418664,0.028274768470076,0.0557203345655502,0.0333498601702584,0.0625232042592836,0.371599149601436,0.0653575461777561,0.545494122275586,0.0175491819452217,0.457459878370166,0.029933852598766,0.022862842176756,0.0438016834743937,0.0194164531076178,0.253951235574506,0.604044672426292,0.033991183301783,0.319534487532662,0.0424296567392633,0.512509830102671,0.0481233016972538,0.0176516019692744,0.051609829978034,0.0198628950989314,0.061600379130528
0.446211214810678,0.0750583593519994,0.39885024986303,0.0798801759742926,0.511950048863246,0.0638952566201643,0.0432849305115953,0.0728710470905456,0.0509377188968649,0.0652928823233307,0.371599149601436,0.0653575461777561,0.545494122275586,0.0175491819452217,0.457459878370166,0.029933852598766,0.022862842176756,0.0438016834743937,0.0194164531076178,0.253951235574506,0.604044587001685,0.0339912036079108,0.319534508338848,0.0424297010515556,0.512509860632574,0.0481228629822013,0.0176516306047703,0.0516096657794777,0.0198629368341019,0.0616003215036655
0.4782255165849,0.0448359443895352,0.426271959868299,0.050666579157266,0.593663461684298,0.047280509564404,0.0269678435455362,0.053668358149684,0.0318172708716127,0.0629170061923401,0.371599149601436,0.0653575461777561,0.545494122275586,0.0175491819452217,0.457459878370166,0.029933852598766,0.022862842176756,0.0438016834743937,0.0194164531076178,0.253951235574506,0.604044770766901,0.0339911928391983,0.319534375948425,0.0424296604454756,0.512509896319176,0.0481229410313099,0.0176516068894283,0.0516096467623442,0.0198628657271177,0.061600274447997
0.296198170278937,0.377670469964159,0.173476064111623,0.15265529564528,0.126895388826865,0.115037762300706,0.116553290190602,0.0969688352158099,0.0954190035624184,0.0360558325156853,0.0262979347434408,0.438163215110888,0.38081631243988,0.154722537705792,0.0137113011549685,0.0549124226921943,0.108307151813289,0.078022434124282,0.138343777212275,0.0106150137669186,0.281508063989696,0.47519860948584,0.140876341377756,0.102416985146708,0.0836248610014516,0.112827428816558,0.122708785507108,0.0669615158509644,0.0569034251126733,0.0391289317547333
0.341782173283204,0.531745777070671,0.0652348346625329,0.0612372149835926,0.111080190201101,0.0770002827782438,0.0807156050100239,0.0430250392468051,0.0423217729771641,0.0315713710360176,0.0262979347434408,0.438163215110888,0.38081631243988,0.154722537705792,0.0137113011549685,0.0549124226921943,0.108307151813289,0.078022434124282,0.138343777212275,0.0106150137669186,0.281507867338096,0.475198918779683,0.140876283503622,0.1024169303786,0.0836248354648095,0.112827455449863,0.122708897900484,0.066961655556672,0.0569033514162599,0.0391289416356129
0.352303965034363,0.283580657922229,0.204725405892931,0.159389971150477,0.101761173922965,0.121247230714168,0.119560845994119,0.106213774787704,0.101081588614735,0.0311016963312656,0.0262979347434408,0.438163215110888,0.38081631243988,0.154722537705792,0.0137113011549685,0.0549124226921943,0.108307151813289,0.078022434124282,0.138343777212275,0.0106150137669186,0.281507901666143,0.475198851148569,0.140876373776249,0.10241687340904,0.0836247916248596,0.112827492659856,0.122708685168659,0.0669615691913026,0.056903260018988,0.0391289058963109
0.319386099473816,0.468373213188439,0.112368852470121,0.0998718348676249,0.090563143863748,0.0963036734290509,0.0986354284523318,0.0671571489038973,0.0646417079546226,0.0282726146747802,0.0262979347434408,0.438163215110888,0.38081631243988,0.154722537705792,0.0137113011549685,0.0549124226921943,0.108307151813289,0.078022434124282,0.138343777212275,0.0106150137669186,0.281507948499491,0.475199034189981,0.140876176517393,0.102416840793136,0.0836248137450446,0.112827662420657,0.122709121609492,0.0669616692561028,0.0569032410920868,0.0391288457496705
0.250613765074466,0.369192463128966,0.204645135751079,0.175548636045488,0.156985593138503,0.122846461409009,0.123879578229837,0.110439722874355,0.109389084222062,0.0415879743150306,0.161912038583169,0.271957721762787,0.231100588609698,0.335029651044346,0.0118731334140399,0.0509776826019667,0.056132573938532,0.0325076825035529,0.0778224430894125,0.00763783157290073,0.230570078988398,0.474689269774433,0.170850203213482,0.123890448023687,0.105964743462619,0.111616876983976,0.120544999119816,0.0743396360237458,0.0687580243569068,0.0449056894679683
0.245280545639779,0.495727663777054,0.137092935268532,0.121898855314635,0.11291106633935,0.101448654546563,0.102478874342225,0.0788021917006472,0.0759942602970414,0.0327532389873818,0.161912038583169,0.271957721762787,0.231100588609698,0.335029651044346,0.0118731334140399,0.0509776826019667,0.056132573938532,0.0325076825035529,0.0778224430894125,0.00763783157290073,0.230569997479535,0.474689419316268,0.17085017802166,0.123890405182537,0.105964908338265,0.11161711402981,0.120545169041567,0.0743396961645466,0.0687580861545827,0.0449058013514861
0.363597247835913,0.319888400133268,0.170931265116059,0.14558308691476,0.17111103539032,0.106583396528937,0.106704381471978,0.0930147262032423,0.0911427150037193,0.0423932687206361,0.161912038583169,0.271957721762787,0.231100588609698,0.335029651044346,0.0118731334140399,0.0509776826019667,0.056132573938532,0.0325076825035529,0.0778224430894125,0.00763783157290073,0.230569964495445,0.47468944895689,0.170850187624811,0.123890398922854,0.1059648560478,0.111616919082743,0.120545032581246,0.0743396190944125,0.0687579963827504,0.044905721472751
0.245879227665303,0.477543260479793,0.145766916279772,0.130810595575133,0.101084177525984,0.10894468200547,0.111038560526315,0.0852925780971204,0.0841483287382198,0.0309314203137915,0.161912038583169,0.271957721762787,0.231100588609698,0.335029651044346,0.0118731334140399,0.0509776826019667,0.056132573938532,0.0325076825035529,0.0778224430894125,0.00763783157290073,0.230569829684494,0.474689314954912,0.170850311266569,0.123890544094024,0.10596484248874,0.111616928448263,0.120545005451738,0.074339785240501,0.0687581459191968,0.0449058136924369
0.360119469168432,0.304916153742086,0.181315604392946,0.153648772696536,0.163395462138812,0.112804286495664,0.112176677278044,0.0982468128530732,0.0955827394920327,0.0417568110970202,0.386752083988906,0.0942812597191788,0.0524247327388525,0.466541923553063,0.0113869061482103,0.0825478547293062,0.0380305229158422,0.0512001886359945,0.028937527720418,0.00640426797348963,0.310389107933692,0.415713775012666,0.127426456924112,0.146470660129529,0.143574039243258,0.107674932619474,0.121879279224279,0.0661803438379329,0.0745955390360312,0.0562167875138571
0.296134501402517,0.38659445457179,0.168578372474339,0.148692671551354,0.154865628020741,0.108711743117901,0.109449328413,0.0929399378587034,0.0913250581422309,0.0406643013054449,0.386752083988906,0.0942812597191788,0.0524247327388525,0.466541923553063,0.0113869061482103,0.0825478547293062,0.0380305229158422,0.0512001886359945,0.028937527720418,0.00640426797348963,0.310389031221561,0.415713681458933,0.127426482844974,0.146470804474532,0.143574059521687,0.107674904264154,0.121879230031466,0.0661803318711319,0.0745955326698583,0.0562167343981696
0.405688425942903,0.444305786472019,0.0773716907242984,0.0726340968607799,0.297485519306379,0.0606807740230515,0.0602520444719295,0.0467247606666992,0.0454937404491879,0.0507622809410114,0.386752083988906,0.0942812597191788,0.0524247327388525,0.466541923553063,0.0113869061482103,0.0825478547293062,0.0380305229158422,0.0512001886359945,0.028937527720418,0.00640426797348963,0.310388949552199,0.415713593461288,0.127426501058628,0.146470955927886,0.143574138124321,0.107674934283095,0.121879153007921,0.0661802191774328,0.0745957307294771,0.0562167710722441
